year,iso3_tp_o,iso3_tp_d,trade_comb,trade_i,trade_e,pref,mfn,tariff,industry
2001,USA,LBY,0.0,0.0,0.0,,0.092335999,0.092335999,Chemicals (23t25)
2009,CAN,BRN,2.3935053,2.5241487,1.5224442,,0.0012110727,0.0012110727,Metals (27t28)
2000,MEX,BMU,0.15483244,0.0,0.15483244,,0.20038986,0.20038986,Chemicals (23t25)
2009,CAN,MDA,0.36341491,0.38176376,0.047224667,,0.022794118,0.022794118,Vehicles (34t35)
2000,MEX,DOM,4.6725988,0.0,4.6725988,,0.27769521,0.27769521,Other (36)
2009,USA,CAN,9853.1143,10636.354,11849.22,0.091777638,0.17880113,0.10358255,Food (15t16)
2001,CAN,ROU,0.79263765,0.86851513,0.0985405,,0.13460366,0.13460366,Minerals (26)
2003,MEX,KAZ,1.1511075,1.2204217,1.239131,0.044011112,0.045344874,0.045344874,Chemicals (23t25)
2000,CAN,SVN,0.67559004,0.71901178,0.40699527,,0.13768192,0.13768192,Other (36)
2008,MEX,DOM,21.284369,22.211103,24.705666,,0.098974951,0.098974951,Textiles (17t19)
2000,USA,TUR,57.326008,61.010483,53.599632,,0.036708511,0.036708511,Other (36)
2003,CAN,ETH,0.32601583,0.3424764,1.0889133,,0.11807647,0.11807647,Vehicles (34t35)
2004,USA,FJI,2.2682257,2.456172,0.96562862,,0.10465438,0.10465438,Wood-Paper (20t22)
2006,CAN,MNE,0.62195456,0.64314556,0.0034320001,,0.053109173,0.053109173,Machines (29t33)
2000,CAN,ISR,17.330372,18.276308,9.0850706,0.0,0.038076296,0.0,Metals (27t28)
2007,CAN,SWZ,0.14602642,0.0,0.14602642,,,,Vehicles (34t35)
2007,USA,AFG,3.0739973,0.0,3.0739973,,0.056658987,0.056658987,Wood-Paper (20t22)
2001,CAN,TTO,1.8658882,1.9858131,1.6068562,,0.1537149,0.1537149,Other (36)
2003,CAN,NER,0.0001269116,0.000137,0.0,,0.16033876,0.16033876,Food (15t16)
2001,MEX,BOL,10.921895,11.294022,5.2515879,0.00059579615,0.07212574,0.07212574,Machines (29t33)
2007,CAN,ECU,10.433698,11.003194,10.407793,,0.093887664,0.093887664,Metals (27t28)
2001,MEX,IRL,1.0217682,1.1029902,1.4523207,0.083816804,0.10762043,0.095474996,Food (15t16)
2001,CAN,MEX,121.81281,127.11662,45.1689,0.0065446659,0.24815756,0.24815756,Textiles (17t19)
2005,USA,VNM,92.601418,99.962448,115.9469,,0.31834966,0.31834966,Food (15t16)
2010,MEX,NIC,17.595844,18.484261,13.961386,0.0,0.036191911,0.036191911,Vehicles (34t35)
2010,CAN,MNE,0.023381,0.025318362,3.3555556e-05,,0.044099335,0.044099335,Wood-Paper (20t22)
2008,USA,AFG,0.11071555,0.11675867,16.019262,,0.055943288,0.055943288,Metals (27t28)
2003,MEX,CZE,0.73482513,0.76681995,0.077739112,,0.062816016,0.062816016,Textiles (17t19)
2002,USA,BEN,0.40033635,0.43350837,0.73049527,,0.11288889,0.11288889,Wood-Paper (20t22)
2002,USA,NER,0.08852791,0.097002499,1.4536052,,0.16753048,0.16753048,Minerals (26)
2001,MEX,CHE,56.975582,60.40638,31.152048,0.0020896103,0.0,0.0020526988,Chemicals (23t25)
2002,MEX,SLV,9.616519,10.537087,8.3564806,0.0,0.062033538,0.062033538,Minerals (26)
2005,USA,MKD,7.2384791,7.8138771,5.8040028,,0.15543215,0.15543215,Food (15t16)
2009,CAN,HND,1.7056228,1.7987199,3.4268408,0.039026286,0.02594896,0.02594896,Metals (27t28)
2006,CAN,HUN,5.7792306,6.1272278,9.7735529,,0.051611837,0.051611837,Chemicals (23t25)
2008,USA,SOM,0.0,0.0,,,,,Chemicals (23t25)
2007,USA,ZMB,6.3317161,6.6773167,6.2272539,,0.10885086,0.10885086,Metals (27t28)
2007,USA,SRB,4.0440612,4.2201424,4.2684288,,0.094075009,0.094075009,Textiles (17t19)
2004,USA,JPN,5804.7505,6097.833,3691.7747,,0.0,0.0,Vehicles (34t35)
2008,USA,IRN,0.39537969,0.0,0.39537969,,0.2445375,0.2445375,Vehicles (34t35)
2003,MEX,GMB,0.00018055555,0.0,0.00018055555,,0.15218054,0.15218054,Textiles (17t19)
2005,CAN,EGY,0.16728678,0.17641772,13.815639,,0.10281574,0.10281574,Metals (27t28)
2001,USA,ESP,335.02859,349.61597,327.08456,,0.084916875,0.084916875,Textiles (17t19)
2008,MEX,LTU,0.03238558,0.035069067,0.050402686,,0.015736889,0.015736889,Wood-Paper (20t22)
2003,MEX,MDG,0.8527751,0.88183057,0.0013,,0.046572976,0.046572976,Machines (29t33)
2005,CAN,SAU,3.8848655,4.0540152,7.0744729,,0.050949588,0.050949588,Textiles (17t19)
2008,MEX,LUX,7.689085,8.0773077,4.2079926,0.008471569,0.039286397,0.008471569,Vehicles (34t35)
2002,MEX,PNG,0.0,0.0,0.0,,0.16447808,0.16447808,Wood-Paper (20t22)
2007,USA,CHL,158.74286,168.94563,176.54588,0.0,0.060319148,0.060319148,Other (36)
2008,USA,ARG,130.82767,141.22736,139.94342,,0.12357163,0.12357163,Food (15t16)
2009,CAN,KOR,362.50497,392.5423,294.76883,0.046126094,0.027121926,0.027121926,Wood-Paper (20t22)
2002,CAN,MYS,40.916843,43.380657,43.938152,,0.049554776,0.049554776,Chemicals (23t25)
2004,USA,ISL,10.378835,11.045906,5.8586497,,0.072739363,0.072739363,Other (36)
2010,MEX,MDA,0.032999288,0.035733625,0.0097294999,,0.037592594,0.037592594,Wood-Paper (20t22)
2010,CAN,ARE,27.977674,0.0,27.977674,,0.049462367,0.049462367,Other (36)
2002,CAN,MLT,0.70242667,0.73789227,0.38633549,0.0087403227,0.059783455,0.059783455,Vehicles (34t35)
2000,USA,ZWE,24.356886,25.586668,11.681628,,0.18936251,0.18936251,Vehicles (34t35)
2006,USA,FRA,695.19806,752.80249,518.63513,,0.01217511,0.01217511,Wood-Paper (20t22)
2001,CAN,CPV,0.036586914,0.038789999,0.035009999,,0.042927679,0.042927679,Chemicals (23t25)
2005,CAN,DEU,243.39592,256.68106,130.2782,0.0,0.020335641,0.020335641,Metals (27t28)
2004,MEX,CHL,21.278002,23.041107,19.398623,0.0,0.060500003,0.060500003,Wood-Paper (20t22)
2010,USA,HRV,110.66007,117.32349,47.977543,,0.016274136,0.016274136,Chemicals (23t25)
2006,CAN,ETH,0.33780199,0.35251012,0.18820848,,0.30574441,0.30574441,Textiles (17t19)
2004,USA,IRL,4125.5083,4266.0713,3715.0601,,0.022583235,0.022583235,Machines (29t33)
2008,MEX,HTI,0.0,0.0,,,0.010111111,0.010111111,Wood-Paper (20t22)
2002,MEX,CZE,1.0568479,1.1444187,0.088511787,,0.049334887,0.049334887,Wood-Paper (20t22)
2006,CAN,EST,0.10028455,0.10988457,0.033050917,0.0,0.034341466,0.034341466,Minerals (26)
2003,MEX,HUN,3.7029893,3.940989,0.036826331,,0.075610109,0.075610109,Other (36)
2008,MEX,ECU,14.871566,16.295189,13.813339,0.12400526,0.12385701,0.12385701,Minerals (26)
2005,CAN,ERI,0.0,0.0,,,,,Food (15t16)
2006,MEX,TJK,0.0,0.0,0.0,,0.10568582,0.10568582,Textiles (17t19)
2000,MEX,ARG,10.961098,11.438352,12.606363,0.13282423,0.20973364,0.20973364,Textiles (17t19)
2009,USA,DOM,33.550171,36.761856,40.527901,0.0,0.098368905,0.098368905,Minerals (26)
2001,USA,MDG,1.2666665,1.321818,1.4253323,,0.091332361,0.091332361,Textiles (17t19)
2000,CAN,CHE,15.592662,16.594839,9.8169861,0.0,0.0,0.0,Other (36)
2003,CAN,SYR,0.062395118,0.067354999,0.13055266,,0.2475936,0.2475936,Food (15t16)
2001,MEX,QAT,0.0095889037,0.010383444,0.0,,0.039999999,0.039999999,Wood-Paper (20t22)
2010,USA,LUX,11.291394,12.017118,14.191912,,0.026029255,0.026029255,Other (36)
2010,MEX,JAM,1.4463077,1.5392653,1.172555,,0.14703031,0.14703031,Other (36)
2010,CAN,YEM,0.90858221,0.96329254,0.26530993,,0.059207801,0.059207801,Chemicals (23t25)
2004,MEX,PRY,2.0885499,2.194001,1.5243747,0.084391139,0.085210294,0.085210294,Vehicles (34t35)
2006,CAN,IRL,3.4773598,3.6287665,19.321241,0.0,0.079561993,0.079561993,Textiles (17t19)
2007,MEX,MWI,0.0,0.0,0.0,,0.14152721,0.14152721,Vehicles (34t35)
2007,CAN,HUN,13.228984,13.896917,10.99736,,0.10323603,0.10323603,Vehicles (34t35)
2003,USA,RUS,333.6676,350.51453,222.95267,,0.1100625,0.1100625,Vehicles (34t35)
2010,CAN,EST,0.92013019,0.99637264,1.5118521,0.0,0.012149815,0.012149815,Wood-Paper (20t22)
2007,USA,BLZ,15.152042,15.979078,12.414634,,0.05790069,0.05790069,Metals (27t28)
2003,CAN,NZL,7.2788811,7.7467117,3.5974138,0.010097298,0.042501062,0.010973405,Other (36)
2008,USA,BIH,57.931076,59.904881,7.4716377,,0.05786432,0.05786432,Machines (29t33)
2001,MEX,VEN,43.498116,47.102386,50.008301,0.10324707,0.13321823,0.13321823,Wood-Paper (20t22)
2002,USA,MWI,1.442223,1.515041,0.81709158,,0.1426978,0.1426978,Vehicles (34t35)
2005,CAN,BFA,0.26331916,0.28024328,0.12414941,,0.17300531,0.17300531,Other (36)
2001,USA,NOR,27.663853,30.312052,21.218555,,0.0073780487,0.0073780487,Minerals (26)
2007,CAN,THA,11.517262,12.257503,11.674317,,0.15235798,0.15235798,Other (36)
2004,USA,SOM,0.0,0.0,,,,,Minerals (26)
2005,MEX,ZMB,2.4444444e-06,0.0,2.4444444e-06,,0.21529254,0.21529254,Other (36)
2009,CAN,BDI,0.0047584567,0.0049656429,0.0011295716,,0.2141266,0.2141266,Textiles (17t19)
2002,USA,MYS,912.2486,958.30811,859.17145,,0.18151398,0.18151398,Vehicles (34t35)
2003,USA,GEO,0.3833971,0.41516557,1.190975,,0.06330356,0.06330356,Wood-Paper (20t22)
2005,MEX,MEX,718.18622,11688.373,11499.58,0.0,0.0,0.0,Vehicles (34t35)
2004,MEX,NAM,0.0045187068,0.004672667,0.0020706668,,,,Machines (29t33)
2009,MEX,MEX,8007.0718,7770.9053,7847.4033,0.0,0.0,0.0,Minerals (26)
2006,CAN,MDA,0.16041426,0.17072445,0.028015791,,0.07468085,0.07468085,Other (36)
2005,MEX,MLT,0.055793162,0.058610167,0.0,0.0099602472,0.039113235,0.010989951,Vehicles (34t35)
2005,MEX,GRC,9.9649649,10.757095,8.1259632,0.077759229,0.10457485,0.081716612,Food (15t16)
2000,MEX,IRN,0.010771115,0.0114634,0.0,,1.1263298,1.1263298,Other (36)
2003,CAN,BTN,0.0,0.0,0.0,,0.2359338,0.2359338,Food (15t16)
2002,MEX,SWE,2.3057287,2.431581,2.2443502,,0.031060336,0.031060336,Metals (27t28)
2002,CAN,VEN,8.2656107,8.7633247,45.541653,,0.08907339,0.08907339,Chemicals (23t25)
2003,CAN,BDI,0.0016838122,0.001845,0.48919201,,0.23579268,0.23579268,Minerals (26)
2003,CAN,HTI,0.0,0.0,,,0.056648936,0.056648936,Other (36)
2001,USA,SVN,18.309431,19.233877,10.467821,,0.11044118,0.11044118,Vehicles (34t35)
2009,USA,TZA,15.42807,16.207035,8.1811466,,0.066552937,0.066552937,Vehicles (34t35)
2008,USA,HRV,11.83796,12.818859,5.9562054,,0.015303778,0.015303778,Wood-Paper (20t22)
2004,CAN,UGA,0.27592188,0.29253656,1.5891439,,0.032781187,0.032781187,Chemicals (23t25)
2010,USA,ISR,540.68127,567.98035,653.39813,0.0,0.023066912,0.0,Vehicles (34t35)
2001,MEX,NIC,12.238862,13.211748,12.047942,0.0,0.11362672,0.11362672,Food (15t16)
2004,MEX,MDG,0.012108261,0.013111557,0.0,,0.022147998,0.022147998,Wood-Paper (20t22)
2004,MEX,HKG,5.83075,6.2055058,30.073122,,0.0,0.0,Other (36)
2010,CAN,SDN,14.486192,14.979761,4.525908,,0.12676363,0.12676363,Machines (29t33)
2008,MEX,KWT,41.265877,42.671871,56.152161,,0.04574905,0.04574905,Machines (29t33)
2008,USA,BEL,862.45581,933.91931,931.74542,,0.012141963,0.012141963,Wood-Paper (20t22)
2004,MEX,LCA,0.78767198,0.81450933,0.13695228,,0.058767255,0.058767255,Machines (29t33)
2010,MEX,BOL,3.1406512,3.3425081,2.7145307,0.0,0.16244894,0.0015957446,Other (36)
2009,USA,ERI,0.0,0.0,,,,,Chemicals (23t25)
2004,MEX,ARE,0.10639032,0.0,0.10639032,,0.050000001,0.050000001,Textiles (17t19)
2000,CAN,MOZ,0.11540943,0.1245835,0.034906998,,0.2748552,0.2748552,Food (15t16)
2003,MEX,NZL,1.4205539,1.4824058,0.19480245,0.046038784,0.075167947,0.070127018,Textiles (17t19)
2004,MEX,MOZ,0.00021861574,0.00023266667,0.0,,0.22087766,0.22087766,Other (36)
2004,MEX,SWE,30.894377,31.946999,47.672817,,0.035765998,0.035765998,Machines (29t33)
2006,CAN,CHE,1.1847566,1.2981708,1.1161,0.0,0.0,0.0,Minerals (26)
2010,CAN,MDG,2.3919649,2.4961128,0.68677121,,0.16733576,0.16733576,Textiles (17t19)
2001,USA,KEN,27.96859,28.921526,43.041531,,0.12694043,0.12694043,Machines (29t33)
2000,CAN,HND,2.9502666,3.1947267,2.5165563,0.054388128,0.068914667,0.068914667,Wood-Paper (20t22)
2001,USA,THA,273.60483,295.35413,251.80017,,0.27711821,0.27711821,Food (15t16)
2009,CAN,CAF,0.166228,0.0,0.166228,,0.1691031,0.1691031,Metals (27t28)
2004,USA,MLT,24.153637,25.373154,8.3960276,,0.039658088,0.039658088,Vehicles (34t35)
2007,CAN,JPN,1422.3468,1540.203,1364.5157,0.0044599208,0.0099096298,0.0099096298,Wood-Paper (20t22)
2001,MEX,PSE,0.00041603806,0.00044277779,0.0,0.0,0.058827214,0.0,Other (36)
2010,USA,COG,4.9385376,5.255949,14.654092,,0.28085107,0.28085107,Other (36)
2008,CAN,POL,78.946167,81.635994,99.382439,,0.087442406,0.087442406,Machines (29t33)
2004,CAN,GEO,0.24823421,0.26076758,0.32617259,,0.095042646,0.095042646,Vehicles (34t35)
2004,MEX,BGR,0.84993613,0.8928495,0.0010303333,0.08126764,0.053838972,0.052942649,Vehicles (34t35)
2009,CAN,CAF,0.06694942,0.069230497,0.34512401,,0.15166825,0.15166825,Machines (29t33)
2003,CAN,MDG,1.3207316,1.3657311,0.4786754,,0.046572976,0.046572976,Machines (29t33)
2008,USA,KAZ,98.028564,105.82101,29.015261,,0.12325343,0.12325343,Food (15t16)
2009,USA,YEM,48.954224,51.626263,30.175648,,0.057835985,0.057835985,Metals (27t28)
2010,CAN,BEL,13.36873,13.950813,16.160854,0.0,0.079571322,0.079571322,Textiles (17t19)
2002,CAN,UZB,0.0,0.0,,,0.063116372,0.063116372,Machines (29t33)
2000,USA,DEU,6867.2876,7214.0176,5050.1504,,0.039682351,0.039682351,Vehicles (34t35)
2010,CAN,BEN,0.10730191,0.116193,0.40783364,,0.11462963,0.11462963,Wood-Paper (20t22)
2000,MEX,BOL,0.72400278,0.79330999,0.468362,0.0,0.1,0.1,Minerals (26)
2006,MEX,SEN,0.028996026,0.030859668,0.0,,0.17300531,0.17300531,Other (36)
2006,USA,BLZ,16.125242,17.005398,18.536983,,0.05790069,0.05790069,Metals (27t28)
2001,CAN,SVN,1.1114165,1.1997647,0.74249101,,0.13881253,0.13881253,Food (15t16)
2005,USA,KWT,86.278603,0.0,86.278603,,0.058047432,0.058047432,Food (15t16)
2007,CAN,NGA,0.7974869,0.8487432,3.025811,,0.18244681,0.18244681,Other (36)
2003,MEX,AGO,0.0,0.0,0.0,,0.051772274,0.051772274,Chemicals (23t25)
2005,CAN,LBY,0.19142367,0.0,0.19142367,,0.18509254,0.18509254,Food (15t16)
2008,USA,SOM,0.0,0.0,,,,,Vehicles (34t35)
2004,USA,UGA,1.2103323,1.2763951,0.50306326,,0.071940601,0.071940601,Metals (27t28)
2008,CAN,ROU,1.1975605,1.2927566,1.030982,,0.26696044,0.26696044,Food (15t16)
2004,CAN,MEX,534.66156,577.1626,400.20233,0.0088751297,0.3006582,0.067131206,Food (15t16)
2010,USA,ZWE,0.59811705,0.62415951,0.21701401,,0.30363235,0.30363235,Textiles (17t19)
2002,MEX,BFA,0.053897545,0.055733923,0.0,,0.095660754,0.095660754,Machines (29t33)
2010,MEX,NGA,1.5875663,0.0,1.5875663,,0.077492319,0.077492319,Chemicals (23t25)
2005,USA,NAM,0.39509675,0.42049053,20.871885,,,,Other (36)
2002,CAN,BOL,0.63048643,0.68060476,0.27821034,,0.10395981,0.10395981,Food (15t16)
2006,USA,KEN,46.121716,47.693161,56.00359,,0.075026229,0.075026229,Machines (29t33)
2004,MEX,BFA,0.0,0.0,0.0,,0.085858084,0.085858084,Vehicles (34t35)
2010,USA,KGZ,0.5005964,0.54851747,0.10216241,,0.069817074,0.069817074,Minerals (26)
2000,CAN,MMR,0.0,0.0,0.0,,0.033393081,0.033393081,Metals (27t28)
2001,CAN,BLZ,2.2916129,2.4737766,0.63682199,,0.21590942,0.21590942,Food (15t16)
2001,MEX,FRA,251.76958,260.34778,160.6304,0.0047641583,0.022593787,0.0049411245,Machines (29t33)
2006,CAN,SWZ,0.081586912,0.085706249,0.28823951,,,,Vehicles (34t35)
2001,CAN,VEN,15.715549,16.573341,19.725283,,0.10910968,0.10910968,Metals (27t28)
2009,CAN,LBN,0.29295489,0.32099885,0.35725334,,0.091402434,0.091402434,Minerals (26)
2005,CAN,MAC,0.045647793,0.050017558,0.094540752,,0.0,0.0,Minerals (26)
2009,MEX,SYR,2.2977109,2.4137228,0.129509,,0.15230259,0.15230259,Vehicles (34t35)
2002,USA,GTM,542.15552,560.62762,404.24438,0.0,0.027749902,0.027749902,Machines (29t33)
2009,CAN,CZE,5.8814287,6.3687663,2.3509359,,0.049334887,0.049334887,Wood-Paper (20t22)
2009,USA,CUB,1.3101715,0.0,1.3101715,,0.16725576,0.16725576,Textiles (17t19)
2008,MEX,BHS,0.3605192,0.37280267,1.8974701,,0.33279923,0.33279923,Machines (29t33)
2008,USA,PAN,395.77271,415.75534,421.0094,,0.108675,0.108675,Vehicles (34t35)
2001,CAN,ROU,26.728159,27.63883,6.4762688,,0.12420098,0.12420098,Machines (29t33)
2006,MEX,LTU,0.49534163,0.51221877,0.33557513,,0.0040003941,0.0040003941,Machines (29t33)
2003,CAN,PAN,0.5467636,0.57660729,2.2699599,,0.068609171,0.068609171,Metals (27t28)
2007,MEX,IRN,0.0071950001,0.0,0.0071950001,,0.26013172,0.26013172,Minerals (26)
2005,CAN,GHA,3.1686904,3.3594937,2.6683743,,0.11450662,0.11450662,Chemicals (23t25)
2009,USA,NPL,5.7203693,6.0091915,1.1748874,,0.19784044,0.19784044,Vehicles (34t35)
2004,MEX,CZE,1.0836283,1.1308101,0.18406089,,0.062816016,0.062816016,Textiles (17t19)
2005,MEX,OMN,0.2319134,0.24587812,0.4803547,,0.048562378,0.048562378,Chemicals (23t25)
2008,CAN,QAT,14.558741,15.353393,8.6305056,,0.048667822,0.048667822,Metals (27t28)
2004,MEX,RWA,0.0,0.0,0.0,,0.066849262,0.066849262,Vehicles (34t35)
2010,MEX,LBN,1.4940172,1.612779,2.1162565,,0.13255721,0.13255721,Food (15t16)
2001,USA,PRT,144.15646,152.83687,113.7989,,0.047143988,0.047143988,Chemicals (23t25)
2006,MEX,TUN,7.0461836,7.2862587,1.7684846,,0.13852732,0.13852732,Machines (29t33)
2010,CAN,NLD,334.43771,345.83258,299.94473,0.0,0.022461643,0.022461643,Machines (29t33)
2004,USA,ARE,149.93364,0.0,149.93364,,0.075296097,0.075296097,Food (15t16)
2006,CAN,BOL,1.1870438,1.2854027,0.81885934,,0.094168447,0.094168447,Wood-Paper (20t22)
2006,USA,MNE,1.7257365,1.8199315,0.0,,0.050874915,0.050874915,Metals (27t28)
2009,CAN,FJI,5.261394,5.4406586,0.86363345,,0.074731007,0.074731007,Machines (29t33)
2009,USA,FRA,1199.7783,1265.2651,1001.6933,,0.020257959,0.020257959,Metals (27t28)
2009,CAN,RUS,8.883316,9.733696,2.4472995,,0.13833354,0.13833354,Minerals (26)
2008,MEX,ROU,0.10820577,0.11291713,0.13564074,,0.22312497,0.22312497,Textiles (17t19)
2000,USA,CPV,0.23603009,0.25120029,0.10683831,,0.20545214,0.20545214,Other (36)
2007,MEX,DEU,2606.4404,2738.0398,2825.8186,0.010274511,0.03919081,0.010274511,Vehicles (34t35)
2010,MEX,RWA,0.0059858006,0.0063125207,0.0,,0.11048166,0.11048166,Metals (27t28)
2003,MEX,IDN,0.18682058,0.19625317,0.0255375,,0.11111543,0.11111543,Vehicles (34t35)
2000,MEX,COG,0.0,0.0,0.0,,0.13285442,0.13285442,Vehicles (34t35)
2001,CAN,ESP,12.776371,13.791984,5.6121759,0.012196815,0.10762043,0.10762043,Food (15t16)
2000,USA,IND,45.272942,49.606819,56.125702,,0.37295973,0.37295973,Minerals (26)
2004,CAN,PHL,0.52838159,0.57896245,1.3674643,,0.066803664,0.066803664,Minerals (26)
2004,MEX,SVK,0.62504709,0.67473298,0.0077160001,0.088393517,0.13462913,0.10616272,Food (15t16)
2005,USA,BRN,1.0096669,0.0,1.0096669,,0.0048780488,0.0048780488,Minerals (26)
2010,MEX,MAC,0.062234495,0.065376721,0.0,,0.0,0.0,Vehicles (34t35)
2004,CAN,LBN,0.76181573,0.79498571,0.77285993,,0.045447439,0.045447439,Textiles (17t19)
2009,CAN,GMB,0.01674591,0.018077068,0.017000001,,0.18393618,0.18393618,Food (15t16)
2009,USA,CZE,803.43451,830.80884,409.76352,,0.032860257,0.032860257,Machines (29t33)
2001,CAN,BRN,0.047482137,0.052027501,0.0,,0.0044719512,0.0044719512,Minerals (26)
2001,USA,TJK,0.17573126,0.0,0.17573126,,0.11914893,0.11914893,Other (36)
2008,CAN,ALB,0.731812,0.76876128,1.7628907,,0.027961764,0.027961764,Vehicles (34t35)
2007,CAN,CUB,28.116436,0.0,28.116436,,0.12587589,0.12587589,Food (15t16)
2007,CAN,OMN,3.2419796,3.4503491,7.0758357,,0.050531916,0.050531916,Other (36)
2003,USA,KWT,189.78317,196.24939,391.14529,,0.04990631,0.04990631,Machines (29t33)
2003,CAN,ZMB,2.8972847,3.0834997,0.58265364,,0.21529254,0.21529254,Other (36)
2001,MEX,MYS,121.24221,125.37313,70.77459,,0.047675543,0.047675543,Machines (29t33)
2001,MEX,EST,0.34251162,0.35980511,0.0124905,0.010627206,0.0,0.0,Vehicles (34t35)
2005,CAN,SEN,1.9154241,2.0121341,2.0723085,,0.085858084,0.085858084,Vehicles (34t35)
2003,CAN,COL,6.2808146,6.554285,1.7910373,0.0016385135,0.18216881,0.18216881,Textiles (17t19)
2004,USA,RWA,0.89791548,0.95198363,1.8391743,,0.066585481,0.066585481,Chemicals (23t25)
2008,MEX,ZMB,0.00044544932,0.00047407937,0.0,,0.21529254,0.21529254,Other (36)
2003,MEX,TTO,1.552629,1.6310214,0.32831874,,0.077810295,0.077810295,Vehicles (34t35)
2002,USA,MKD,1.1581964,1.2214137,0.27664602,,0.05142872,0.05142872,Metals (27t28)
2005,USA,SLV,363.01434,393.09384,269.06073,0.0,0.059306074,0.059306074,Wood-Paper (20t22)
2007,CAN,ZMB,0.10082069,0.10521049,0.17538789,,0.19558418,0.19558418,Textiles (17t19)
2002,CAN,TON,0.010833039,0.01138,0.27940249,,0.065151513,0.065151513,Vehicles (34t35)
2007,CAN,UGA,1.9454534,2.0625992,1.5946091,,0.044024147,0.044024147,Chemicals (23t25)
2005,MEX,JAM,2.4196346,2.6512609,2.4677403,,0.056656707,0.056656707,Minerals (26)
2010,MEX,KGZ,0.10110066,0.10620525,0.0,,0.051783822,0.051783822,Vehicles (34t35)
2003,USA,LBR,0.0,0.0,,,0.14485624,0.14485624,Textiles (17t19)
2008,CAN,DOM,16.807474,17.819538,14.497977,,0.049711928,0.049711928,Chemicals (23t25)
2010,MEX,IRL,37.906124,39.820007,19.894978,0.008471569,0.0392875,0.008471569,Vehicles (34t35)
2001,CAN,AUS,70.742996,73.823196,47.863159,0.078864999,0.12838769,0.12701431,Textiles (17t19)
2010,CAN,SVK,0.60452324,0.63084453,2.2867982,0.0,0.079571322,0.079571322,Textiles (17t19)
2002,CAN,NLD,69.855232,73.382233,87.491325,0.0087403227,0.039668381,0.039668381,Vehicles (34t35)
2010,MEX,NGA,3.7037055,0.0,3.7037055,,0.079586767,0.079586767,Vehicles (34t35)
2006,USA,POL,1021.0914,1055.8817,592.79199,,0.087442406,0.087442406,Machines (29t33)
2001,USA,SVK,5.4889083,5.7278996,2.2290063,,0.063413374,0.063413374,Textiles (17t19)
2002,MEX,BHR,0.11258619,0.11936559,0.0,,0.049127292,0.049127292,Chemicals (23t25)
2010,CAN,ARG,8.2433538,8.7731733,6.9987988,,0.17623246,0.17623246,Other (36)
2005,CAN,YEM,0.44936717,0.47824904,1.5722924,,0.16747312,0.16747312,Other (36)
2008,MEX,PHL,3.5284295,3.7065802,2.5289867,,0.084920585,0.084920585,Vehicles (34t35)
2009,USA,DOM,179.39915,190.92955,196.71407,0.0,0.17445904,0.17445904,Other (36)
2004,USA,LBN,8.9381294,9.4259939,4.7858839,,0.036530335,0.036530335,Metals (27t28)
2009,MEX,CUB,14.870945,0.0,14.870945,0.064578928,0.084703557,0.084703557,Wood-Paper (20t22)
2004,CAN,PAK,7.0176568,7.575501,2.8618646,,0.21319929,0.21319929,Food (15t16)
2005,CAN,BEN,0.071782835,0.076105252,0.19798376,,0.075101808,0.075101808,Chemicals (23t25)
2004,CAN,URY,0.35146415,0.37405357,0.87850893,,0.19213457,0.19213457,Other (36)
2008,MEX,ZMB,0.0,0.0,0.0,,0.21215507,0.21215507,Food (15t16)
2007,MEX,DZA,3.2653487,3.4619722,1.665413,,0.14510797,0.14510797,Chemicals (23t25)
2004,CAN,GAB,0.24912737,0.26272535,0.79021555,,0.16914636,0.16914636,Metals (27t28)
2000,CAN,FJI,0.22338501,0.0,0.22338501,,0.10171852,0.10171852,Vehicles (34t35)
2005,USA,IDN,436.97256,459.03537,127.56393,,0.11201397,0.11201397,Vehicles (34t35)
2007,USA,BFA,8.6151733,9.1339369,2.1160126,,0.075175963,0.075175963,Chemicals (23t25)
2007,USA,HND,142.05461,153.82532,485.17041,0.0019358407,0.062922217,0.062922217,Wood-Paper (20t22)
2006,USA,BRB,207.54045,214.61169,145.26901,,0.096744776,0.096744776,Machines (29t33)
2008,MEX,BEL,59.277466,63.989521,58.010136,0.065360561,0.10366342,0.077167451,Food (15t16)
2008,USA,AZE,10.870917,11.569615,10.483293,,0.14253154,0.14253154,Other (36)
2007,MEX,GEO,0.00015833335,0.0,0.00015833335,,0.0003353057,0.0003353057,Machines (29t33)
2004,MEX,FJI,0.0088461749,0.0096930005,0.0039733336,,0.047961783,0.047961783,Minerals (26)
2009,MEX,EGY,1.2154193,1.3120347,0.78021699,0.46188,1.0138053,1.0138053,Food (15t16)
2004,MEX,GMB,0.0,0.0,0.0,,0.10191176,0.10191176,Vehicles (34t35)
2004,CAN,MDG,0.018776948,0.019594507,0.044467982,,0.068049356,0.068049356,Textiles (17t19)
2000,CAN,MMR,0.0093210004,0.0,0.0093210004,,0.03436055,0.03436055,Machines (29t33)
2003,USA,IND,290.7305,314.82059,253.5766,,0.22755556,0.22755556,Wood-Paper (20t22)
2006,MEX,MOZ,0.0,0.0,0.0,,0.080255195,0.080255195,Metals (27t28)
2000,MEX,SOM,0.0,0.0,,,,,Wood-Paper (20t22)
2004,MEX,ALB,0.017053863,0.0184095,0.0,,0.077034451,0.077034451,Food (15t16)
