year,country_id_o,country_id_d,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,distw_harmonic,distw_arithmetic,distw_harmonic_jh,distw_arithmetic_jh,dist,main_city_source_o,main_city_source_d,distcap,contig,diplo_disagreement,scaled_sci_2021,comlang_off,comlang_ethno,comcol,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,comrelig,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,fta_wto,fta_wto_raw,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
2004,MEX,KIR,MEX,KIR,484.0,296.0,1,1,-6.0,12.0,9569.0,9593.0,6857.0,7012.0,9745.0,UN_WUP_Largest,UN_WUP_Capitals,9745.0,0.0,0.445,277.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,109381.554,88.936,770267611.136,102220.912,7.042,1.149,1.0,1.0,1.0,1.0,1212330478.19,149961.527,11.331,1.656,106995.586,,1414710016.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,28.5,36.3,9.0,7.0,31.5,31.0,40.5,38.0,,,,,,
2004,MEX,LIE,MEX,LIE,484.0,438.0,1,1,-6.0,1.0,9682.0,9687.0,9648.0,9655.0,9777.0,UN_WUP_Largest,UN_WUP_Capitals,9777.0,0.0,1.034,,,,,,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.834,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,109381.554,34.445,770267611.136,3454374.144,7.042,100.287,1.0,1.0,1.0,1.0,1212330478.19,,11.331,,106995.586,,1414710016.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,28.5,,9.0,,31.5,,40.5,,,,,,,
2007,MEX,IRL,MEX,IRL,484.0,372.0,1,1,-6.0,1.0,8383.0,8390.0,8265.0,8274.0,8486.0,UN_WUP_Largest,UN_WUP_Largest,8486.0,0.0,0.903,1212.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.903,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,4398.942,1043394920.448,269283393.536,9.19,61.215,1.0,1.0,1.0,1.0,1551984889.082,205707912.146,13.877,46.763,111836.352,4398.073,1611901440.0,220171984.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,22.9,0.3,8.0,4.0,9.0,13.0,17.0,17.0,147648.259,256372.454,254655.686,253463.797,147640.984,168806.484
2010,USA,LUX,USA,LUX,840.0,442.0,1,1,-5.0,1.0,7298.0,7471.0,7167.0,7265.0,6074.0,UN_WUP_Largest,UN_WUP_Capitals,6403.0,0.0,1.644,4876.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.284,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,309326.294,506.953,14964400062.464,52143648.768,48.377,102.857,1.0,1.0,1.0,1.0,14964372000.0,43485963.162,48.374,85.779,308641.375,507.889,15354029056.0,43711124.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.4,2.1,6.0,5.0,5.0,16.5,11.0,21.5,1439673.708,488364.984,958430.34,916712.25,1441700.0,878652.312
2007,MEX,GIB,MEX,GIB,484.0,292.0,1,1,-6.0,1.0,9065.0,9073.0,,,9089.0,UN_WUP_Largest,UN_WUP_Capitals,9089.0,0.0,,,1.0,1.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,27.967,1043394920.448,,9.19,,1.0,2.0,1.0,,1551984889.082,,13.877,,111836.352,,1611901440.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,22.9,,8.0,,9.0,,17.0,,36.103,,36.103,0.752,36.0,38.16
2002,CAN,BGD,CAN,BGD,124.0,50.0,1,1,-5.0,6.0,12063.0,12084.0,11661.0,11687.0,12469.0,UN_WUP_Largest,UN_WUP_Largest,12222.0,0.0,2.109,2169.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.007,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,31362.0,137006.287,752531734.528,47571128.32,23.995,0.347,1.0,1.0,1.0,1.0,967558830.683,194031856.406,30.851,1.42,31320.889,136600.656,1160419712.0,191822944.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,44588.068,33509.975,47819.246,25046.553,35878.859,51699.387
2001,CAN,GUY,CAN,GUY,124.0,328.0,1,1,-5.0,-4.0,5086.0,5311.0,5593.0,5841.0,4585.0,UN_WUP_Largest,UN_WUP_Capitals,4602.0,0.0,1.715,44543.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.138,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,31081.9,747.657,732716924.928,696281.472,23.574,0.931,1.0,1.0,1.0,1.0,934754350.42,2817895.21,30.074,3.746,31024.732,,1150438912.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5383.987,8430.937,7770.993,7628.296,5341.625,8430.939
2005,CAN,GTM,CAN,GTM,124.0,320.0,1,1,-5.0,-6.0,3798.0,3870.0,4150.0,4226.0,3393.0,UN_WUP_Largest,UN_WUP_Largest,3689.0,0.0,1.307,3371.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.453,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,32312.0,12678.919,1164179537.92,27211243.52,36.029,2.146,1.0,1.0,1.0,1.0,1167581267.653,73102142.991,36.135,5.582,32287.979,13096.028,1326924672.0,68735560.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,58.4,3.0,15.0,3.5,39.0,6.5,54.0,143025.151,190471.222,191275.203,116010.641,144337.453,141259.703
2001,CAN,BFA,CAN,BFA,124.0,854.0,1,1,-5.0,0.0,8457.0,8624.0,8671.0,8886.0,8099.0,UN_WUP_Largest,UN_WUP_Largest,7806.0,0.0,2.091,5696.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,31081.9,11946.08,732716924.928,2812845.568,23.574,0.235,1.0,1.0,1.0,1.0,934754350.42,10493856.526,30.074,0.879,31024.732,11944.587,1150438912.0,12598142.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3462.925,1101.692,4161.744,4126.775,3253.441,963.799
2008,MEX,NLD,MEX,NLD,484.0,528.0,1,1,-6.0,1.0,9124.0,9130.0,9134.0,9142.0,9230.0,UN_WUP_Largest,UN_WUP_Largest,9230.0,0.0,1.098,776.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.409,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,114968.04,16445.593,1099073126.4,931327901.696,9.56,56.631,1.0,1.0,1.0,1.0,1640914513.654,753929993.218,14.437,45.844,113661.812,16568.732,1646862080.0,786769088.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,21.8,5.9,9.0,6.0,10.5,8.0,19.5,14.0,2487679.896,1785497.569,2519985.125,1978284.75,2488293.0,2349065.5
2001,CAN,SDN.2,CAN,SDN,124.0,729.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,31081.9,,732716924.928,,23.574,,1.0,,1.0,,934754350.42,,30.074,,31024.732,,1150438912.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,
2000,USA,COL,USA,COL,840.0,170.0,1,1,-5.0,-5.0,3956.0,4201.0,3960.0,4160.0,3999.0,UN_WUP_Largest,UN_WUP_Largest,3809.0,0.0,2.935,3772.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,,,,1.0,0.0,1810.0,0.0,282162.415,39897.984,10284800409.6,99886579.712,36.45,2.504,1.0,1.0,1.0,1.0,10284779000.0,266073563.933,36.45,6.585,281982.781,40403.957,12948142080.0,277385920.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3667708.519,3902640.064,4253354.063,3866485.5,3646799.75,3902644.25
2010,MEX,PAN,MEX,PAN,484.0,591.0,1,1,-6.0,-5.0,2570.0,2679.0,2440.0,2604.0,2408.0,UN_WUP_Largest,UN_WUP_Largest,2408.0,0.0,0.306,7578.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.806,0.0,0.0,0.0,0.0,,,,1.0,0.0,1810.0,0.0,117886.406,3678.128,1051627945.984,28814100.48,8.921,7.834,1.0,1.0,1.0,1.0,1732191876.994,55039719.438,14.765,15.107,117318.938,3643.222,1736534272.0,53530408.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,21.0,10.2,7.0,6.0,8.5,9.0,15.5,15.0,882423.074,716307.881,901789.008,861326.563,882290.0,386794.875
2006,CAN,DZA,CAN,DZA,124.0,12.0,1,1,-5.0,1.0,7056.0,7188.0,7456.0,7645.0,6766.0,UN_WUP_Largest,UN_WUP_Largest,6419.0,0.0,2.738,1781.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,32570.503,34507.214,1310795235.328,117026652.16,40.245,3.391,1.0,1.0,1.0,1.0,1238000856.193,382786519.765,38.01,11.332,32645.48,33777.914,1340594048.0,424605504.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8,13.4,3.0,13.0,3.5,24.0,6.5,37.0,223913.34,272497.855,249776.484,140649.719,223252.312,272497.062
2003,MEX,YEM.1,MEX,YEM,484.0,886.0,1,0,-6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,108056.313,,713284255.744,,6.601,,1.0,,1.0,,1131771430.256,,10.713,,105640.453,,1328494592.0,,1.0,,1.0,,0.0,,,,,,29.5,,9.0,,31.5,,40.5,,,,,,,
2004,CAN,TZA,CAN,TZA,124.0,834.0,1,1,-5.0,3.0,12960.0,13036.0,12904.0,13003.0,12821.0,UN_WUP_Largest,UN_WUP_Largest,12165.0,0.0,1.993,2169.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.167,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,31995.001,37765.141,1018385596.416,12825801.728,31.83,0.34,1.0,1.0,1.0,1.0,1079987051.624,55562656.983,33.755,1.495,31949.418,37208.984,1252365952.0,49777940.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,195.5,3.0,11.0,3.5,34.0,6.5,45.0,31603.608,40269.214,30970.311,17009.064,23320.844,40269.215
2000,CAN,ITA,CAN,ITA,124.0,380.0,1,1,-5.0,1.0,7115.0,7217.0,7152.0,7286.0,7099.0,UN_WUP_Largest,UN_WUP_Largest,6747.0,0.0,0.023,4385.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.389,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,30769.699,56942.108,739455926.272,1142213967.872,24.032,20.059,1.0,1.0,1.0,1.0,898024619.55,1537801215.582,29.185,27.006,30735.773,57293.719,1149054848.0,1879668480.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1164775.128,1704153.346,1461291.547,1212691.5,1120240.875,1777492.75
2010,CAN,PNG,CAN,PNG,124.0,598.0,1,1,-5.0,10.0,13251.0,13413.0,12644.0,12811.0,14140.0,UN_WUP_Largest,UN_WUP_Largest,14308.0,0.0,1.657,1091.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.326,0.0,0.0,0.0,0.0,,,,1.0,0.0,1906.0,0.0,34005.276,6858.945,1614072119.296,9480047.616,47.465,1.382,1.0,1.0,1.0,1.0,1361137270.766,14535275.349,40.027,2.045,34168.668,,1358793472.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,27.0,2.0,6.0,5.5,52.0,7.5,58.0,39172.668,,35884.005,35599.762,39447.543,44323.262
2008,MEX,MLI,MEX,MLI,484.0,466.0,1,1,-6.0,0.0,9786.0,9802.0,9769.0,9797.0,9673.0,UN_WUP_Largest,UN_WUP_Largest,9673.0,0.0,0.516,573.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,114968.04,13138.299,1099073126.4,8737687.552,9.56,0.665,1.0,1.0,1.0,1.0,1640914513.654,24568186.514,14.437,1.738,113661.812,14138.216,1646862080.0,21304526.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,21.8,103.2,9.0,10.0,10.5,25.0,19.5,35.0,0.49,246.493,242.53,242.53,,304.814
2000,CAN,LVA,CAN,LVA,124.0,428.0,1,1,-5.0,2.0,6818.0,6854.0,6717.0,6770.0,6788.0,UN_WUP_Largest,UN_WUP_Largest,6455.0,0.0,0.068,3501.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.127,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,30769.699,2367.55,739455926.272,7833068.544,24.032,3.309,1.0,1.0,1.0,1.0,898024619.55,18971445.542,29.185,8.013,30735.773,2384.163,1149054848.0,22988666.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7756.855,7542.657,9851.164,8659.349,7601.118,7520.062
2005,MEX,YEM.2,MEX,YEM,484.0,887.0,1,1,-6.0,3.0,14456.0,14462.0,14476.0,14483.0,14461.0,UN_WUP_Largest,UN_WUP_Largest,14461.0,0.0,1.043,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,110731.827,20139.662,866346467.328,16753786.88,7.824,0.832,1.0,1.0,1.0,1.0,1324755569.141,76155085.465,12.213,3.7,108472.227,20582.928,1482598912.0,64132172.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,26.2,240.2,9.0,12.0,31.5,63.5,40.5,75.5,569.615,598.721,1102.313,1102.313,567.0,325.138
2006,CAN,GHA,CAN,GHA,124.0,288.0,1,1,-5.0,0.0,9038.0,9203.0,9380.0,9587.0,8719.0,UN_WUP_Largest,UN_WUP_Largest,8441.0,0.0,1.86,5462.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.164,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,32570.503,21947.779,1310795235.328,20410331.136,40.245,0.93,1.0,1.0,1.0,1.0,1238000856.193,53415669.802,38.01,2.416,32645.48,22113.424,1340594048.0,69020112.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8,47.2,3.0,11.0,3.5,17.0,6.5,28.0,97055.141,110410.827,130137.719,46278.844,96823.539,110410.828
2002,MEX,DEU.1,MEX,DEU,484.0,280.0,1,0,-6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,106723.663,,741559500.8,,6.948,,1.0,,1.0,,1092589209.571,,10.47,,104355.609,,1320671616.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,
2003,USA,SAU,USA,SAU,840.0,682.0,1,1,-5.0,3.0,11549.0,11650.0,11483.0,11549.0,10532.0,UN_WUP_Largest,UN_WUP_Largest,10861.0,0.0,4.218,1521.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.009,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,290107.941,22852.333,11510700048.384,214572793.856,39.677,9.39,1.0,1.0,1.0,1.0,11510670000.0,801887161.192,39.677,35.55,290027.625,22556.426,13753587712.0,469519872.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7,66.1,6.0,18.0,6.0,78.2,12.0,96.2,4595749.142,5927677.544,4420914.234,4293468.5,4595900.0,5551289.0
2001,USA,LKA,USA,LKA,840.0,144.0,1,1,-5.0,5.5,14700.0,14727.0,14630.0,14664.0,14094.0,UN_WUP_Largest,UN_WUP_Largest,14402.0,0.0,3.411,1234.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.023,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,284968.964,18797.001,10621800153.088,15746224.128,37.274,0.838,1.0,1.0,1.0,1.0,10621824000.0,83079044.368,37.274,4.42,284852.375,18913.053,13134155776.0,82286416.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,182998.234,266555.159,298752.945,212421.469,183200.0,265546.844
2005,CAN,COL,CAN,COL,124.0,170.0,1,1,-5.0,-5.0,4692.0,4857.0,5149.0,5322.0,4362.0,UN_WUP_Largest,UN_WUP_Largest,4524.0,0.0,1.809,3082.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.453,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,32312.0,43184.025,1164179537.92,146520129.536,36.029,3.393,1.0,1.0,1.0,1.0,1167581267.653,357035290.426,36.135,8.248,32287.979,43285.633,1326924672.0,330182656.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,24.7,3.0,11.0,3.5,40.0,6.5,51.0,370426.015,389315.002,410560.836,334461.969,370860.781,387989.656
2004,CAN,UZB,CAN,UZB,124.0,860.0,1,1,-5.0,5.0,9887.0,9894.0,9668.0,9684.0,10086.0,UN_WUP_Largest,UN_WUP_Largest,9791.0,0.0,1.236,678.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,31995.001,25864.349,1018385596.416,12030023.68,31.83,0.465,1.0,1.0,1.0,1.0,1079987051.624,64745693.915,33.755,2.503,31949.418,26160.326,1252365952.0,107664280.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9,12.8,3.0,10.0,3.5,28.0,6.5,38.0,3214.726,,3214.726,3214.726,3249.909,3034.224
2005,CAN,ERI,CAN,ERI,124.0,232.0,1,1,-5.0,3.0,11134.0,11184.0,11122.0,11192.0,10972.0,UN_WUP_Largest,UN_WUP_Largest,10621.0,0.0,1.91,,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,32312.0,4854.066,1164179537.92,1098425.856,36.029,0.226,1.0,1.0,1.0,1.0,1167581267.653,5756383.486,36.135,1.45,32287.979,,1326924672.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9,130.4,3.0,13.0,3.5,76.0,6.5,89.0,1351.161,,1340.007,1016.227,1336.279,1398.376
2008,CAN,BRB,CAN,BRB,124.0,52.0,1,1,-5.0,-4.0,4364.0,4625.0,4904.0,5213.0,3885.0,UN_WUP_Largest,UN_WUP_Capitals,3892.0,0.0,2.242,78271.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.126,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,33245.773,277.634,1542560677.888,4541550.08,46.399,16.358,1.0,1.0,1.0,1.0,1339060588.631,4283565.545,40.278,15.446,33404.547,277.319,1382668416.0,5504845.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,,2.0,,5.5,,7.5,,46740.722,58477.326,55077.103,54271.457,47704.742,58477.316
2009,MEX,GRD,MEX,GRD,484.0,308.0,1,1,-6.0,-4.0,4219.0,4279.0,4186.0,4272.0,4081.0,UN_WUP_Largest,UN_WUP_Capitals,4081.0,0.0,0.403,894.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.611,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,104.296,895313117.184,771278.08,7.69,7.395,1.0,1.0,1.0,1.0,1627727051.35,1138397.889,14.092,10.915,115505.227,104.296,1602847872.0,1079741.875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,19.5,24.6,8.0,6.0,9.5,19.0,17.5,25.0,707.549,2348.891,2291.564,2287.931,701.0,2348.889
2010,MEX,BOL,MEX,BOL,484.0,68.0,1,1,-6.0,-4.0,5674.0,5736.0,5782.0,5863.0,5224.0,UN_WUP_Largest,UN_WUP_Largest,5638.0,0.0,0.859,9338.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.876,0.0,0.0,0.0,0.0,,,,1.0,0.0,1810.0,0.0,117886.406,10156.601,1051627945.984,19649632.256,8.921,1.935,1.0,1.0,1.0,1.0,1732191876.994,52547684.328,14.765,5.298,117318.938,9918.242,1736534272.0,50453628.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,21.0,96.3,7.0,14.0,8.5,49.0,15.5,63.0,97214.274,128286.148,112666.72,111079.273,97209.0,128286.18
2000,CAN,PRY,CAN,PRY,124.0,600.0,1,1,-5.0,-4.0,8506.0,8614.0,9044.0,9165.0,7958.0,UN_WUP_Largest,UN_WUP_Largest,8042.0,0.0,1.033,1340.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.453,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,30769.699,5350.253,739455926.272,8195993.088,24.032,1.532,1.0,1.0,1.0,1.0,898024619.55,25574809.625,29.185,4.823,30735.773,5302.7,1149054848.0,18755896.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4355.12,4216.178,5630.895,5098.165,4106.86,4130.304
2007,MEX,BHS,MEX,BHS,484.0,44.0,1,1,-6.0,-5.0,2373.0,2450.0,2302.0,2409.0,2329.0,UN_WUP_Largest,UN_WUP_Capitals,2329.0,0.0,0.103,1383.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,342.049,1043394920.448,8318995.968,9.19,24.321,1.0,1.0,1.0,1.0,1551984889.082,8189755.357,13.877,23.924,111836.352,342.328,1611901440.0,12338357.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,22.9,10.3,8.0,7.0,9.0,30.5,17.0,37.5,18725.891,9280.493,24101.091,15134.009,18720.0,9280.494
2001,USA,ZAF,USA,ZAF,840.0,710.0,1,1,-5.0,2.0,14187.0,14334.0,14193.0,14281.0,12833.0,UN_WUP_Largest,UN_WUP_Largest,13025.0,0.0,2.59,1288.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.201,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,284968.964,44909.737,10621800153.088,118478987.264,37.274,2.638,1.0,1.0,1.0,1.0,10621824000.0,363297762.924,37.274,8.018,284852.375,46385.008,13134155776.0,406562848.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2959522.518,3045819.45,2999279.039,2878250.5,2961700.0,3190267.75
2002,USA,VDR,USA,VDR,840.0,,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,287625.183,,10977500200.96,,38.166,,1.0,,1.0,,10977514000.0,,38.166,,287506.844,,13407039488.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,
2007,USA,SUN,USA,SUN,840.0,810.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,301231.201,,14477599703.04,,48.061,,1.0,,1.0,,14477635000.0,,48.062,,300595.188,,15480738816.0,,1.0,,1.0,,0.0,,,,,,0.7,,6.0,,6.0,,12.0,,,,,,,
2006,CAN,THA,CAN,THA,124.0,764.0,1,1,-5.0,7.0,13021.0,13068.0,12544.0,12602.0,13646.0,UN_WUP_Largest,UN_WUP_Largest,13444.0,0.0,1.761,801.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.003,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,32570.503,65883.965,1310795235.328,207088828.416,40.245,3.143,1.0,1.0,1.0,1.0,1238000856.193,726410104.498,38.01,11.036,32645.48,65824.164,1340594048.0,667988672.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8,16.3,3.0,9.0,3.5,34.0,6.5,43.0,476418.332,504737.678,558175.473,496414.25,478080.406,514131.969
2003,MEX,BEN,MEX,BEN,484.0,204.0,1,1,-6.0,1.0,11026.0,11040.0,10986.0,11007.0,10986.0,UN_WUP_Largest,UN_WUP_Largest,11000.0,0.0,0.338,1121.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.176,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,108056.313,7665.681,713284255.744,3557229.824,6.601,0.464,1.0,1.0,1.0,1.0,1131771430.256,10952669.662,10.713,1.456,105640.453,7520.555,1328494592.0,12416490.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,29.5,148.1,9.0,11.0,31.5,35.5,40.5,46.5,540.072,249.92,536.548,536.548,536.0,248.298
2010,CAN,SLB,CAN,SLB,124.0,90.0,1,1,-5.0,11.0,12321.0,12493.0,11970.0,12139.0,13177.0,UN_WUP_Largest,UN_WUP_Capitals,13402.0,0.0,1.943,1941.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.207,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,34005.276,526.447,1614072119.296,681587.136,47.465,1.295,1.0,1.0,1.0,1.0,1361137270.766,921925.182,40.027,1.747,34168.668,,1358793472.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,78.5,2.0,7.0,5.5,55.0,7.5,62.0,75.007,,74.521,74.521,75.711,85.071
