year,iso3_tp,cnum,iso3num
2000,MMR,104,104
2001,MMR,104,104
2002,MMR,104,104
2003,MMR,104,104
2004,MMR,104,104
2005,MMR,104,104
2006,MMR,104,104
2007,MMR,104,104
2008,MMR,104,104
2009,MMR,104,104
2010,MMR,104,104
2011,MMR,104,104
2012,MMR,104,104
2013,MMR,104,104
2014,MMR,104,104
2015,MMR,104,104
2016,MMR,104,104
2017,MMR,104,104
2018,MMR,104,104
2019,MMR,104,104
2020,MMR,104,104
2006,MNE,499,499
2007,MNE,499,499
2008,MNE,499,499
2009,MNE,499,499
2010,MNE,499,499
2011,MNE,499,499
2012,MNE,499,499
2013,MNE,499,499
2014,MNE,499,499
2015,MNE,499,499
2016,MNE,499,499
2017,MNE,499,499
2018,MNE,499,499
2019,MNE,499,499
2020,MNE,499,499
1970,MNG,496,496
1971,MNG,496,496
1972,MNG,496,496
1973,MNG,496,496
1974,MNG,496,496
1975,MNG,496,496
1976,MNG,496,496
1977,MNG,496,496
1978,MNG,496,496
1979,MNG,496,496
1980,MNG,496,496
1981,MNG,496,496
1982,MNG,496,496
1983,MNG,496,496
1984,MNG,496,496
1985,MNG,496,496
1986,MNG,496,496
1987,MNG,496,496
1988,MNG,496,496
1989,MNG,496,496
1990,MNG,496,496
1991,MNG,496,496
1992,MNG,496,496
1993,MNG,496,496
1994,MNG,496,496
1995,MNG,496,496
1996,MNG,496,496
1997,MNG,496,496
1998,MNG,496,496
1999,MNG,496,496
2000,MNG,496,496
2001,MNG,496,496
2002,MNG,496,496
2003,MNG,496,496
2004,MNG,496,496
2005,MNG,496,496
2006,MNG,496,496
2007,MNG,496,496
2008,MNG,496,496
2009,MNG,496,496
2010,MNG,496,496
2011,MNG,496,496
2012,MNG,496,496
2013,MNG,496,496
2014,MNG,496,496
2015,MNG,496,496
2016,MNG,496,496
2017,MNG,496,496
2018,MNG,496,496
2019,MNG,496,496
2020,MNG,496,496
1966,MOZ,508,508
1967,MOZ,508,508
1968,MOZ,508,508
1969,MOZ,508,508
1970,MOZ,508,508
1971,MOZ,508,508
1972,MOZ,508,508
1973,MOZ,508,508
1974,MOZ,508,508
1975,MOZ,508,508
1976,MOZ,508,508
1977,MOZ,508,508
1978,MOZ,508,508
1979,MOZ,508,508
1980,MOZ,508,508
1981,MOZ,508,508
1982,MOZ,508,508
1983,MOZ,508,508
1984,MOZ,508,508
1985,MOZ,508,508
1986,MOZ,508,508
1987,MOZ,508,508
1988,MOZ,508,508
1989,MOZ,508,508
1990,MOZ,508,508
1991,MOZ,508,508
1992,MOZ,508,508
1993,MOZ,508,508
1994,MOZ,508,508
1995,MOZ,508,508
1996,MOZ,508,508
1997,MOZ,508,508
1998,MOZ,508,508
1999,MOZ,508,508
2000,MOZ,508,508
2001,MOZ,508,508
2002,MOZ,508,508
2003,MOZ,508,508
2004,MOZ,508,508
2005,MOZ,508,508
2006,MOZ,508,508
2007,MOZ,508,508
2008,MOZ,508,508
2009,MOZ,508,508
2010,MOZ,508,508
2011,MOZ,508,508
2012,MOZ,508,508
2013,MOZ,508,508
2014,MOZ,508,508
2015,MOZ,508,508
2016,MOZ,508,508
2017,MOZ,508,508
2018,MOZ,508,508
2019,MOZ,508,508
2020,MOZ,508,508
1966,MUS,480,480
1967,MUS,480,480
1968,MUS,480,480
1969,MUS,480,480
1970,MUS,480,480
1971,MUS,480,480
1972,MUS,480,480
1973,MUS,480,480
1974,MUS,480,480
1975,MUS,480,480
1976,MUS,480,480
1977,MUS,480,480
1978,MUS,480,480
1979,MUS,480,480
1980,MUS,480,480
1981,MUS,480,480
1982,MUS,480,480
1983,MUS,480,480
1984,MUS,480,480
1985,MUS,480,480
1986,MUS,480,480
1987,MUS,480,480
1988,MUS,480,480
1989,MUS,480,480
1990,MUS,480,480
1991,MUS,480,480
1992,MUS,480,480
1993,MUS,480,480
1994,MUS,480,480
1995,MUS,480,480
1996,MUS,480,480
1997,MUS,480,480
1998,MUS,480,480
1999,MUS,480,480
2000,MUS,480,480
2001,MUS,480,480
2002,MUS,480,480
2003,MUS,480,480
2004,MUS,480,480
2005,MUS,480,480
2006,MUS,480,480
2007,MUS,480,480
2008,MUS,480,480
2009,MUS,480,480
2010,MUS,480,480
2011,MUS,480,480
2012,MUS,480,480
2013,MUS,480,480
2014,MUS,480,480
2015,MUS,480,480
2016,MUS,480,480
2017,MUS,480,480
2018,MUS,480,480
2019,MUS,480,480
2020,MUS,480,480
1966,MWI,454,454
1967,MWI,454,454
1968,MWI,454,454
1969,MWI,454,454
1970,MWI,454,454
1971,MWI,454,454
1972,MWI,454,454
1973,MWI,454,454
1974,MWI,454,454
1975,MWI,454,454
1976,MWI,454,454
1977,MWI,454,454
1978,MWI,454,454
1979,MWI,454,454
1980,MWI,454,454
1981,MWI,454,454
1982,MWI,454,454
1983,MWI,454,454
1984,MWI,454,454
1985,MWI,454,454
1986,MWI,454,454
1987,MWI,454,454
1988,MWI,454,454
1989,MWI,454,454
1990,MWI,454,454
1991,MWI,454,454
1992,MWI,454,454
1993,MWI,454,454
1994,MWI,454,454
1995,MWI,454,454
1996,MWI,454,454
1997,MWI,454,454
1998,MWI,454,454
1999,MWI,454,454
2000,MWI,454,454
2001,MWI,454,454
2002,MWI,454,454
2003,MWI,454,454
2004,MWI,454,454
2005,MWI,454,454
2006,MWI,454,454
2007,MWI,454,454
2008,MWI,454,454
2009,MWI,454,454
2010,MWI,454,454
2011,MWI,454,454
2012,MWI,454,454
2013,MWI,454,454
2014,MWI,454,454
2015,MWI,454,454
2016,MWI,454,454
2017,MWI,454,454
2018,MWI,454,454
2019,MWI,454,454
2020,MWI,454,454
1966,MYS,458,458
1967,MYS,458,458
1968,MYS,458,458
1969,MYS,458,458
1970,MYS,458,458
1971,MYS,458,458
1972,MYS,458,458
1973,MYS,458,458
1974,MYS,458,458
1975,MYS,458,458
1976,MYS,458,458
1977,MYS,458,458
1978,MYS,458,458
1979,MYS,458,458
1980,MYS,458,458
1981,MYS,458,458
1982,MYS,458,458
1983,MYS,458,458
1984,MYS,458,458
1985,MYS,458,458
1986,MYS,458,458
1987,MYS,458,458
1988,MYS,458,458
1989,MYS,458,458
1990,MYS,458,458
1991,MYS,458,458
1992,MYS,458,458
1993,MYS,458,458
1994,MYS,458,458
1995,MYS,458,458
1996,MYS,458,458
1997,MYS,458,458
1998,MYS,458,458
1999,MYS,458,458
2000,MYS,458,458
2001,MYS,458,458
2002,MYS,458,458
2003,MYS,458,458
2004,MYS,458,458
2005,MYS,458,458
2006,MYS,458,458
2007,MYS,458,458
2008,MYS,458,458
2009,MYS,458,458
2010,MYS,458,458
2011,MYS,458,458
2012,MYS,458,458
2013,MYS,458,458
2014,MYS,458,458
2015,MYS,458,458
2016,MYS,458,458
2017,MYS,458,458
2018,MYS,458,458
2019,MYS,458,458
2020,MYS,458,458
2000,NAM,516,516
2001,NAM,516,516
2002,NAM,516,516
2003,NAM,516,516
2004,NAM,516,516
2005,NAM,516,516
2006,NAM,516,516
2007,NAM,516,516
2008,NAM,516,516
2009,NAM,516,516
2010,NAM,516,516
2011,NAM,516,516
2012,NAM,516,516
2013,NAM,516,516
2014,NAM,516,516
2015,NAM,516,516
2016,NAM,516,516
2017,NAM,516,516
2018,NAM,516,516
2019,NAM,516,516
2020,NAM,516,516
1966,NER,562,562
1967,NER,562,562
1968,NER,562,562
1969,NER,562,562
1970,NER,562,562
1971,NER,562,562
1972,NER,562,562
1973,NER,562,562
1974,NER,562,562
1975,NER,562,562
1976,NER,562,562
1977,NER,562,562
1978,NER,562,562
1979,NER,562,562
1980,NER,562,562
1981,NER,562,562
1982,NER,562,562
1983,NER,562,562
1984,NER,562,562
1985,NER,562,562
1986,NER,562,562
1987,NER,562,562
1988,NER,562,562
1989,NER,562,562
1990,NER,562,562
1991,NER,562,562
1992,NER,562,562
1993,NER,562,562
1994,NER,562,562
1995,NER,562,562
1996,NER,562,562
1997,NER,562,562
1998,NER,562,562
1999,NER,562,562
2000,NER,562,562
2001,NER,562,562
2002,NER,562,562
2003,NER,562,562
2004,NER,562,562
2005,NER,562,562
2006,NER,562,562
2007,NER,562,562
2008,NER,562,562
2009,NER,562,562
2010,NER,562,562
2011,NER,562,562
2012,NER,562,562
2013,NER,562,562
2014,NER,562,562
2015,NER,562,562
2016,NER,562,562
2017,NER,562,562
2018,NER,562,562
2019,NER,562,562
2020,NER,562,562
1966,NGA,566,566
1967,NGA,566,566
1968,NGA,566,566
1969,NGA,566,566
1970,NGA,566,566
1971,NGA,566,566
1972,NGA,566,566
1973,NGA,566,566
1974,NGA,566,566
1975,NGA,566,566
1976,NGA,566,566
1977,NGA,566,566
1978,NGA,566,566
1979,NGA,566,566
1980,NGA,566,566
1981,NGA,566,566
1982,NGA,566,566
1983,NGA,566,566
1984,NGA,566,566
1985,NGA,566,566
1986,NGA,566,566
1987,NGA,566,566
1988,NGA,566,566
1989,NGA,566,566
1990,NGA,566,566
1991,NGA,566,566
1992,NGA,566,566
1993,NGA,566,566
1994,NGA,566,566
1995,NGA,566,566
1996,NGA,566,566
1997,NGA,566,566
1998,NGA,566,566
1999,NGA,566,566
2000,NGA,566,566
2001,NGA,566,566
2002,NGA,566,566
2003,NGA,566,566
2004,NGA,566,566
2005,NGA,566,566
2006,NGA,566,566
2007,NGA,566,566
2008,NGA,566,566
2009,NGA,566,566
2010,NGA,566,566
2011,NGA,566,566
2012,NGA,566,566
2013,NGA,566,566
2014,NGA,566,566
2015,NGA,566,566
2016,NGA,566,566
2017,NGA,566,566
2018,NGA,566,566
2019,NGA,566,566
2020,NGA,566,566
1966,NIC,558,558
1967,NIC,558,558
1968,NIC,558,558
1969,NIC,558,558
1970,NIC,558,558
1971,NIC,558,558
1972,NIC,558,558
1973,NIC,558,558
1974,NIC,558,558
1975,NIC,558,558
1976,NIC,558,558
1977,NIC,558,558
1978,NIC,558,558
1979,NIC,558,558
1980,NIC,558,558
1981,NIC,558,558
1982,NIC,558,558
1983,NIC,558,558
1984,NIC,558,558
1985,NIC,558,558
1986,NIC,558,558
1987,NIC,558,558
1988,NIC,558,558
1989,NIC,558,558
1990,NIC,558,558
1991,NIC,558,558
1992,NIC,558,558
1993,NIC,558,558
1994,NIC,558,558
1995,NIC,558,558
1996,NIC,558,558
1997,NIC,558,558
1998,NIC,558,558
1999,NIC,558,558
2000,NIC,558,558
2001,NIC,558,558
2002,NIC,558,558
2003,NIC,558,558
2004,NIC,558,558
2005,NIC,558,558
2006,NIC,558,558
2007,NIC,558,558
2008,NIC,558,558
2009,NIC,558,558
2010,NIC,558,558
2011,NIC,558,558
2012,NIC,558,558
2013,NIC,558,558
2014,NIC,558,558
2015,NIC,558,558
2016,NIC,558,558
2017,NIC,558,558
2018,NIC,558,558
2019,NIC,558,558
2020,NIC,558,558
1966,NLD,528,528
1967,NLD,528,528
1968,NLD,528,528
1969,NLD,528,528
1970,NLD,528,528
1971,NLD,528,528
1972,NLD,528,528
1973,NLD,528,528
1974,NLD,528,528
1975,NLD,528,528
1976,NLD,528,528
1977,NLD,528,528
1978,NLD,528,528
1979,NLD,528,528
1980,NLD,528,528
1981,NLD,528,528
1982,NLD,528,528
1983,NLD,528,528
1984,NLD,528,528
1985,NLD,528,528
1986,NLD,528,528
1987,NLD,528,528
1988,NLD,528,528
1989,NLD,528,528
1990,NLD,528,528
1991,NLD,528,528
1992,NLD,528,528
1993,NLD,528,528
1994,NLD,528,528
1995,NLD,528,528
1996,NLD,528,528
1997,NLD,528,528
1998,NLD,528,528
1999,NLD,528,528
2000,NLD,528,528
2001,NLD,528,528
2002,NLD,528,528
2003,NLD,528,528
2004,NLD,528,528
2005,NLD,528,528
2006,NLD,528,528
2007,NLD,528,528
2008,NLD,528,528
2009,NLD,528,528
2010,NLD,528,528
2011,NLD,528,528
2012,NLD,528,528
2013,NLD,528,528
2014,NLD,528,528
2015,NLD,528,528
2016,NLD,528,528
2017,NLD,528,528
2018,NLD,528,528
2019,NLD,528,528
2020,NLD,528,528
1966,NOR,579,578
1967,NOR,579,578
1968,NOR,579,578
1969,NOR,579,578
1970,NOR,579,578
1971,NOR,579,578
1972,NOR,579,578
1973,NOR,579,578
1974,NOR,579,578
1975,NOR,579,578
1976,NOR,579,578
1977,NOR,579,578
1978,NOR,579,578
1979,NOR,579,578
1980,NOR,579,578
1981,NOR,579,578
1982,NOR,579,578
1983,NOR,579,578
1984,NOR,579,578
1985,NOR,579,578
1986,NOR,579,578
1987,NOR,579,578
1988,NOR,579,578
1989,NOR,579,578
1990,NOR,579,578
1991,NOR,579,578
1992,NOR,579,578
1993,NOR,579,578
1994,NOR,579,578
1995,NOR,579,578
1996,NOR,579,578
1997,NOR,579,578
1998,NOR,579,578
1999,NOR,579,578
2000,NOR,579,578
2001,NOR,579,578
2002,NOR,579,578
2003,NOR,579,578
2004,NOR,579,578
2005,NOR,579,578
2006,NOR,579,578
2007,NOR,579,578
2008,NOR,579,578
2009,NOR,579,578
2010,NOR,579,578
2011,NOR,579,578
2012,NOR,579,578
2013,NOR,579,578
2014,NOR,579,578
2015,NOR,579,578
2016,NOR,579,578
2017,NOR,579,578
2018,NOR,579,578
2019,NOR,579,578
2020,NOR,579,578
1967,NPL,524,524
1968,NPL,524,524
1969,NPL,524,524
1970,NPL,524,524
1971,NPL,524,524
1972,NPL,524,524
1973,NPL,524,524
1974,NPL,524,524
1975,NPL,524,524
1976,NPL,524,524
1977,NPL,524,524
1978,NPL,524,524
1979,NPL,524,524
1980,NPL,524,524
1981,NPL,524,524
1982,NPL,524,524
1983,NPL,524,524
1984,NPL,524,524
1985,NPL,524,524
1986,NPL,524,524
1987,NPL,524,524
1988,NPL,524,524
1989,NPL,524,524
1990,NPL,524,524
1991,NPL,524,524
1992,NPL,524,524
1993,NPL,524,524
1994,NPL,524,524
1995,NPL,524,524
1996,NPL,524,524
1997,NPL,524,524
1998,NPL,524,524
1999,NPL,524,524
2000,NPL,524,524
2001,NPL,524,524
2002,NPL,524,524
2003,NPL,524,524
2004,NPL,524,524
2005,NPL,524,524
2006,NPL,524,524
2007,NPL,524,524
2008,NPL,524,524
2009,NPL,524,524
2010,NPL,524,524
2011,NPL,524,524
2012,NPL,524,524
2013,NPL,524,524
2014,NPL,524,524
2015,NPL,524,524
2016,NPL,524,524
2017,NPL,524,524
2018,NPL,524,524
2019,NPL,524,524
2020,NPL,524,524
1966,NZL,554,554
1967,NZL,554,554
1968,NZL,554,554
1969,NZL,554,554
1970,NZL,554,554
1971,NZL,554,554
1972,NZL,554,554
1973,NZL,554,554
1974,NZL,554,554
1975,NZL,554,554
1976,NZL,554,554
1977,NZL,554,554
1978,NZL,554,554
1979,NZL,554,554
1980,NZL,554,554
1981,NZL,554,554
1982,NZL,554,554
1983,NZL,554,554
1984,NZL,554,554
1985,NZL,554,554
1986,NZL,554,554
1987,NZL,554,554
1988,NZL,554,554
1989,NZL,554,554
1990,NZL,554,554
1991,NZL,554,554
1992,NZL,554,554
1993,NZL,554,554
1994,NZL,554,554
1995,NZL,554,554
1996,NZL,554,554
1997,NZL,554,554
1998,NZL,554,554
1999,NZL,554,554
2000,NZL,554,554
2001,NZL,554,554
2002,NZL,554,554
2003,NZL,554,554
2004,NZL,554,554
2005,NZL,554,554
2006,NZL,554,554
2007,NZL,554,554
2008,NZL,554,554
2009,NZL,554,554
2010,NZL,554,554
2011,NZL,554,554
2012,NZL,554,554
2013,NZL,554,554
2014,NZL,554,554
2015,NZL,554,554
2016,NZL,554,554
2017,NZL,554,554
2018,NZL,554,554
2019,NZL,554,554
2020,NZL,554,554
1966,OMN,512,512
1967,OMN,512,512
1968,OMN,512,512
1969,OMN,512,512
1970,OMN,512,512
1971,OMN,512,512
1972,OMN,512,512
1973,OMN,512,512
1974,OMN,512,512
1975,OMN,512,512
1976,OMN,512,512
1977,OMN,512,512
1978,OMN,512,512
1979,OMN,512,512
1980,OMN,512,512
1981,OMN,512,512
1982,OMN,512,512
1983,OMN,512,512
1984,OMN,512,512
1985,OMN,512,512
1986,OMN,512,512
1987,OMN,512,512
1988,OMN,512,512
1989,OMN,512,512
1990,OMN,512,512
1991,OMN,512,512
1992,OMN,512,512
1993,OMN,512,512
1994,OMN,512,512
1995,OMN,512,512
1996,OMN,512,512
1997,OMN,512,512
1998,OMN,512,512
1999,OMN,512,512
2000,OMN,512,512
2001,OMN,512,512
2002,OMN,512,512
2003,OMN,512,512
2004,OMN,512,512
2005,OMN,512,512
2006,OMN,512,512
2007,OMN,512,512
2008,OMN,512,512
2009,OMN,512,512
2010,OMN,512,512
2011,OMN,512,512
2012,OMN,512,512
2013,OMN,512,512
2014,OMN,512,512
2015,OMN,512,512
2016,OMN,512,512
2017,OMN,512,512
2018,OMN,512,512
2019,OMN,512,512
2020,OMN,512,512
1966,PAK,588,586
1967,PAK,588,586
1968,PAK,588,586
1969,PAK,588,586
1970,PAK,588,586
1971,PAK,588,586
1972,PAK,586,586
1973,PAK,586,586
1974,PAK,586,586
1975,PAK,586,586
1976,PAK,586,586
1977,PAK,586,586
1978,PAK,586,586
1979,PAK,586,586
1980,PAK,586,586
1981,PAK,586,586
1982,PAK,586,586
1983,PAK,586,586
1984,PAK,586,586
1985,PAK,586,586
1986,PAK,586,586
1987,PAK,586,586
1988,PAK,586,586
1989,PAK,586,586
1990,PAK,586,586
1991,PAK,586,586
1992,PAK,586,586
1993,PAK,586,586
1994,PAK,586,586
1995,PAK,586,586
1996,PAK,586,586
1997,PAK,586,586
1998,PAK,586,586
1999,PAK,586,586
2000,PAK,586,586
2001,PAK,586,586
2002,PAK,586,586
2003,PAK,586,586
2004,PAK,586,586
2005,PAK,586,586
2006,PAK,586,586
2007,PAK,586,586
2008,PAK,586,586
2009,PAK,586,586
2010,PAK,586,586
2011,PAK,586,586
2012,PAK,586,586
2013,PAK,586,586
2014,PAK,586,586
2015,PAK,586,586
2016,PAK,586,586
2017,PAK,586,586
2018,PAK,586,586
2019,PAK,586,586
2020,PAK,586,586
1966,PAN,590,591
1967,PAN,590,591
1968,PAN,590,591
1969,PAN,590,591
1970,PAN,590,591
1971,PAN,590,591
1972,PAN,590,591
1973,PAN,590,591
1974,PAN,590,591
1975,PAN,590,591
1976,PAN,590,591
1977,PAN,590,591
1978,PAN,591,591
1979,PAN,591,591
1980,PAN,591,591
1981,PAN,591,591
1982,PAN,591,591
1983,PAN,591,591
1984,PAN,591,591
1985,PAN,591,591
1986,PAN,591,591
1987,PAN,591,591
1988,PAN,591,591
1989,PAN,591,591
1990,PAN,591,591
1991,PAN,591,591
1992,PAN,591,591
1993,PAN,591,591
1994,PAN,591,591
1995,PAN,591,591
1996,PAN,591,591
1997,PAN,591,591
1998,PAN,591,591
1999,PAN,591,591
2000,PAN,591,591
2001,PAN,591,591
2002,PAN,591,591
2003,PAN,591,591
2004,PAN,591,591
2005,PAN,591,591
2006,PAN,591,591
2007,PAN,591,591
2008,PAN,591,591
2009,PAN,591,591
2010,PAN,591,591
2011,PAN,591,591
2012,PAN,591,591
2013,PAN,591,591
2014,PAN,591,591
2015,PAN,591,591
2016,PAN,591,591
2017,PAN,591,591
2018,PAN,591,591
2019,PAN,591,591
2020,PAN,591,591
1966,PER,604,604
1967,PER,604,604
1968,PER,604,604
1969,PER,604,604
1970,PER,604,604
1971,PER,604,604
1972,PER,604,604
1973,PER,604,604
1974,PER,604,604
1975,PER,604,604
1976,PER,604,604
1977,PER,604,604
1978,PER,604,604
1979,PER,604,604
1980,PER,604,604
1981,PER,604,604
1982,PER,604,604
1983,PER,604,604
1984,PER,604,604
1985,PER,604,604
1986,PER,604,604
1987,PER,604,604
1988,PER,604,604
1989,PER,604,604
1990,PER,604,604
1991,PER,604,604
1992,PER,604,604
1993,PER,604,604
1994,PER,604,604
1995,PER,604,604
1996,PER,604,604
1997,PER,604,604
1998,PER,604,604
1999,PER,604,604
2000,PER,604,604
2001,PER,604,604
2002,PER,604,604
2003,PER,604,604
2004,PER,604,604
2005,PER,604,604
2006,PER,604,604
2007,PER,604,604
2008,PER,604,604
2009,PER,604,604
2010,PER,604,604
2011,PER,604,604
2012,PER,604,604
2013,PER,604,604
2014,PER,604,604
2015,PER,604,604
2016,PER,604,604
2017,PER,604,604
2018,PER,604,604
2019,PER,604,604
2020,PER,604,604
1966,PHL,608,608
1967,PHL,608,608
1968,PHL,608,608
1969,PHL,608,608
1970,PHL,608,608
1971,PHL,608,608
1972,PHL,608,608
1973,PHL,608,608
1974,PHL,608,608
1975,PHL,608,608
1976,PHL,608,608
1977,PHL,608,608
1978,PHL,608,608
1979,PHL,608,608
1980,PHL,608,608
1981,PHL,608,608
1982,PHL,608,608
1983,PHL,608,608
1984,PHL,608,608
1985,PHL,608,608
1986,PHL,608,608
1987,PHL,608,608
1988,PHL,608,608
1989,PHL,608,608
1990,PHL,608,608
1991,PHL,608,608
1992,PHL,608,608
1993,PHL,608,608
1994,PHL,608,608
1995,PHL,608,608
1996,PHL,608,608
1997,PHL,608,608
1998,PHL,608,608
1999,PHL,608,608
2000,PHL,608,608
2001,PHL,608,608
2002,PHL,608,608
2003,PHL,608,608
2004,PHL,608,608
2005,PHL,608,608
2006,PHL,608,608
2007,PHL,608,608
2008,PHL,608,608
2009,PHL,608,608
2010,PHL,608,608
2011,PHL,608,608
2012,PHL,608,608
2013,PHL,608,608
2014,PHL,608,608
2015,PHL,608,608
2016,PHL,608,608
2017,PHL,608,608
2018,PHL,608,608
2019,PHL,608,608
2020,PHL,608,608
1966,PNG,598,598
1967,PNG,598,598
1968,PNG,598,598
1969,PNG,598,598
1970,PNG,598,598
1971,PNG,598,598
1972,PNG,598,598
1973,PNG,598,598
1974,PNG,598,598
1975,PNG,598,598
1976,PNG,598,598
1977,PNG,598,598
1978,PNG,598,598
1979,PNG,598,598
1980,PNG,598,598
1981,PNG,598,598
1982,PNG,598,598
1983,PNG,598,598
1984,PNG,598,598
1985,PNG,598,598
1986,PNG,598,598
1987,PNG,598,598
1988,PNG,598,598
1989,PNG,598,598
1990,PNG,598,598
1991,PNG,598,598
1992,PNG,598,598
1993,PNG,598,598
1994,PNG,598,598
1995,PNG,598,598
1996,PNG,598,598
1997,PNG,598,598
1998,PNG,598,598
1999,PNG,598,598
2000,PNG,598,598
2001,PNG,598,598
2002,PNG,598,598
2003,PNG,598,598
2004,PNG,598,598
2005,PNG,598,598
2006,PNG,598,598
2007,PNG,598,598
2008,PNG,598,598
2009,PNG,598,598
2010,PNG,598,598
2011,PNG,598,598
2012,PNG,598,598
2013,PNG,598,598
2014,PNG,598,598
2015,PNG,598,598
2016,PNG,598,598
2017,PNG,598,598
2018,PNG,598,598
2019,PNG,598,598
2020,PNG,598,598
1966,POL,616,616
1967,POL,616,616
1968,POL,616,616
1969,POL,616,616
1970,POL,616,616
1971,POL,616,616
1972,POL,616,616
1973,POL,616,616
1974,POL,616,616
1975,POL,616,616
1976,POL,616,616
1977,POL,616,616
1978,POL,616,616
1979,POL,616,616
1980,POL,616,616
1981,POL,616,616
